User ID,Pref 1,Rating 1,Pref 2,Rating 2,Pref 3,Rating 3,Pref 4,Rating 4,Pref 5,Rating 5
0099,Access,1,Requestable,2,Capacity,3,Accessibility,4,Type,5
0100,Software,1,Floor,2,Schedule,3,Type,4,Accessibility,5
0101,Equipment,1,Accessibility,2,Capacity,3,Software,4,Schedule,5
0102,Floor,1,Type,2,Accessibility,3,Schedule,4,Requestable,5
0103,Schedule,1,Requestable,2,Equipment,3,Floor,4,Building,5
0104,Building,1,Requestable,2,Capacity,3,Access,4,Accessibility,5
0105,Equipment,1,Accessibility,2,Building,3,Capacity,4,Floor,5
0106,Floor,1,Equipment,2,Schedule,3,Building,4,Capacity,5
0107,Accessibility,1,Access,2,Requestable,3,Equipment,4,Software,5
0108,Equipment,1,Software,2,Type,3,Building,4,Accessibility,5
0109,Building,1,Schedule,2,Accessibility,3,Equipment,4,Requestable,5
0110,Floor,1,Software,2,Accessibility,3,Access,4,Capacity,5
0111,Schedule,1,Software,2,Equipment,3,Capacity,4,Access,5
0112,Requestable,1,Access,2,Building,3,Type,4,Schedule,5
0113,Floor,1,Equipment,2,Access,3,Building,4,Accessibility,5
0114,Access,1,Schedule,2,Accessibility,3,Software,4,Floor,5
0115,Type,1,Floor,2,Accessibility,3,Building,4,Access,5
0116,Capacity,1,Floor,2,Accessibility,3,Schedule,4,Software,5
0117,Equipment,1,Accessibility,2,Capacity,3,Software,4,Schedule,5
0118,Software,1,Access,2,Accessibility,3,Requestable,4,Capacity,5
0119,Requestable,1,Access,2,Building,3,Accessibility,4,Software,5
0120,Schedule,1,Access,2,Building,3,Equipment,4,Requestable,5
0121,Access,1,Building,2,Requestable,3,Schedule,4,Floor,5
0122,Equipment,1,Schedule,2,Accessibility,3,Floor,4,Type,5
0123,Equipment,1,Building,2,Access,3,Capacity,4,Software,5
0124,Equipment,1,Floor,2,Access,3,Capacity,4,Accessibility,5
0125,Schedule,1,Accessibility,2,Floor,3,Requestable,4,Capacity,5
0126,Capacity,1,Equipment,2,Schedule,3,Access,4,Type,5
0127,Accessibility,1,Capacity,2,Equipment,3,Software,4,Schedule,5
0128,Capacity,1,Building,2,Equipment,3,Type,4,Access,5
0129,Schedule,1,Accessibility,2,Floor,3,Software,4,Access,5
0130,Accessibility,1,Building,2,Type,3,Software,4,Requestable,5
0131,Access,1,Floor,2,Capacity,3,Building,4,Accessibility,5
0132,Accessibility,1,Capacity,2,Type,3,Building,4,Equipment,5
0133,Requestable,1,Schedule,2,Equipment,3,Accessibility,4,Capacity,5
0134,Accessibility,1,Capacity,2,Equipment,3,Building,4,Requestable,5
0135,Floor,1,Requestable,2,Equipment,3,Accessibility,4,Software,5
0136,Schedule,1,Building,2,Access,3,Software,4,Accessibility,5
0137,Building,1,Type,2,Access,3,Requestable,4,Software,5
0138,Capacity,1,Software,2,Requestable,3,Floor,4,Type,5
0139,Type,1,Software,2,Capacity,3,Requestable,4,Floor,5
0140,Access,1,Capacity,2,Requestable,3,Schedule,4,Accessibility,5
0141,Floor,1,Access,2,Requestable,3,Equipment,4,Software,5
0142,Software,1,Accessibility,2,Equipment,3,Capacity,4,Floor,5
0143,Access,1,Schedule,2,Equipment,3,Building,4,Floor,5
0144,Accessibility,1,Software,2,Floor,3,Building,4,Equipment,5
0145,Accessibility,1,Schedule,2,Requestable,3,Type,4,Software,5
0146,Floor,1,Type,2,Equipment,3,Schedule,4,Access,5
0147,Building,1,Requestable,2,Access,3,Software,4,Floor,5
0148,Capacity,1,Equipment,2,Floor,3,Access,4,Software,5
0149,Floor,1,Requestable,2,Type,3,Accessibility,4,Capacity,5
0150,Accessibility,1,Floor,2,Access,3,Requestable,4,Building,5
0151,Floor,1,Requestable,2,Equipment,3,Accessibility,4,Capacity,5
0152,Equipment,1,Type,2,Schedule,3,Software,4,Access,5
0153,Floor,1,Schedule,2,Access,3,Equipment,4,Building,5
0154,Equipment,1,Schedule,2,Software,3,Floor,4,Capacity,5
0155,Schedule,1,Floor,2,Requestable,3,Software,4,Access,5
0156,Schedule,1,Floor,2,Equipment,3,Requestable,4,Access,5
0157,Building,1,Accessibility,2,Schedule,3,Equipment,4,Requestable,5
0158,Schedule,1,Capacity,2,Access,3,Accessibility,4,Equipment,5
0159,Access,1,Floor,2,Requestable,3,Capacity,4,Accessibility,5
0160,Floor,1,Capacity,2,Schedule,3,Access,4,Requestable,5
0161,Requestable,1,Type,2,Equipment,3,Capacity,4,Software,5
0162,Equipment,1,Capacity,2,Building,3,Accessibility,4,Software,5
0163,Software,1,Schedule,2,Capacity,3,Access,4,Equipment,5
0164,Equipment,1,Schedule,2,Accessibility,3,Access,4,Floor,5
0165,Requestable,1,Building,2,Access,3,Schedule,4,Accessibility,5
0166,Software,1,Type,2,Building,3,Access,4,Accessibility,5
0167,Requestable,1,Floor,2,Software,3,Access,4,Schedule,5
0168,Requestable,1,Capacity,2,Software,3,Equipment,4,Schedule,5
0169,Schedule,1,Requestable,2,Type,3,Software,4,Access,5
0170,Floor,1,Access,2,Building,3,Equipment,4,Capacity,5
0171,Access,1,Software,2,Floor,3,Capacity,4,Equipment,5
0172,Accessibility,1,Equipment,2,Access,3,Floor,4,Software,5
0173,Equipment,1,Software,2,Floor,3,Requestable,4,Accessibility,5
0174,Equipment,1,Schedule,2,Building,3,Requestable,4,Accessibility,5
0175,Type,1,Equipment,2,Accessibility,3,Requestable,4,Floor,5
0176,Access,1,Software,2,Accessibility,3,Floor,4,Requestable,5
0177,Type,1,Requestable,2,Equipment,3,Capacity,4,Schedule,5
0178,Type,1,Accessibility,2,Equipment,3,Building,4,Schedule,5
0179,Building,1,Equipment,2,Schedule,3,Access,4,Type,5
0180,Floor,1,Type,2,Schedule,3,Capacity,4,Requestable,5
0181,Capacity,1,Requestable,2,Equipment,3,Type,4,Software,5
0182,Access,1,Floor,2,Software,3,Building,4,Schedule,5
0183,Building,1,Accessibility,2,Access,3,Software,4,Schedule,5
0184,Schedule,1,Capacity,2,Floor,3,Accessibility,4,Software,5
0185,Accessibility,1,Schedule,2,Floor,3,Building,4,Type,5
0186,Floor,1,Equipment,2,Accessibility,3,Software,4,Capacity,5
0187,Type,1,Schedule,2,Access,3,Requestable,4,Floor,5
0188,Equipment,1,Access,2,Capacity,3,Building,4,Floor,5
0189,Capacity,1,Building,2,Type,3,Floor,4,Schedule,5
0190,Schedule,1,Building,2,Equipment,3,Requestable,4,Software,5
0191,Access,1,Accessibility,2,Capacity,3,Type,4,Building,5
0192,Software,1,Capacity,2,Requestable,3,Accessibility,4,Access,5
0193,Requestable,1,Access,2,Capacity,3,Type,4,Software,5
0194,Software,1,Equipment,2,Access,3,Floor,4,Requestable,5
0195,Schedule,1,Floor,2,Access,3,Capacity,4,Equipment,5
0196,Requestable,1,Equipment,2,Access,3,Schedule,4,Floor,5
0197,Building,1,Type,2,Access,3,Software,4,Equipment,5
0198,Accessibility,1,Floor,2,Access,3,Software,4,Requestable,5
0199,Floor,1,Capacity,2,Accessibility,3,Access,4,Type,5
0200,Floor,1,Software,2,Access,3,Building,4,Requestable,5
0201,Accessibility,1,Floor,2,Equipment,3,Requestable,4,Capacity,5
0202,Access,1,Type,2,Requestable,3,Capacity,4,Software,5
0203,Type,1,Floor,2,Building,3,Capacity,4,Access,5
0204,Accessibility,1,Building,2,Access,3,Capacity,4,Equipment,5
0205,Schedule,1,Requestable,2,Capacity,3,Access,4,Accessibility,5
0206,Building,1,Access,2,Software,3,Requestable,4,Floor,5
0207,Floor,1,Accessibility,2,Building,3,Type,4,Equipment,5
0208,Equipment,1,Access,2,Software,3,Schedule,4,Floor,5
0209,Equipment,1,Schedule,2,Software,3,Floor,4,Requestable,5
0210,Requestable,1,Floor,2,Building,3,Accessibility,4,Capacity,5
0211,Building,1,Schedule,2,Accessibility,3,Equipment,4,Capacity,5
0212,Type,1,Building,2,Software,3,Access,4,Accessibility,5
0213,Schedule,1,Building,2,Accessibility,3,Equipment,4,Capacity,5
0214,Requestable,1,Accessibility,2,Software,3,Capacity,4,Schedule,5
0215,Building,1,Software,2,Access,3,Capacity,4,Equipment,5
0216,Schedule,1,Building,2,Capacity,3,Requestable,4,Access,5
0217,Type,1,Capacity,2,Accessibility,3,Access,4,Schedule,5
0218,Schedule,1,Building,2,Equipment,3,Requestable,4,Capacity,5
0219,Schedule,1,Accessibility,2,Type,3,Capacity,4,Floor,5
0220,Schedule,1,Software,2,Type,3,Requestable,4,Accessibility,5
0221,Requestable,1,Type,2,Schedule,3,Equipment,4,Software,5
0222,Accessibility,1,Building,2,Floor,3,Equipment,4,Type,5
0223,Building,1,Accessibility,2,Software,3,Capacity,4,Floor,5
0224,Schedule,1,Type,2,Accessibility,3,Building,4,Requestable,5
0225,Capacity,1,Floor,2,Requestable,3,Software,4,Type,5
0226,Floor,1,Type,2,Capacity,3,Equipment,4,Accessibility,5
0227,Type,1,Capacity,2,Accessibility,3,Floor,4,Requestable,5
0228,Software,1,Floor,2,Schedule,3,Equipment,4,Type,5
0229,Software,1,Equipment,2,Requestable,3,Type,4,Capacity,5
0230,Software,1,Building,2,Requestable,3,Capacity,4,Access,5
0231,Equipment,1,Floor,2,Software,3,Accessibility,4,Schedule,5
0232,Schedule,1,Equipment,2,Requestable,3,Building,4,Type,5
0233,Building,1,Access,2,Accessibility,3,Equipment,4,Type,5
0234,Requestable,1,Building,2,Capacity,3,Access,4,Schedule,5
0235,Software,1,Floor,2,Equipment,3,Schedule,4,Type,5
0236,Equipment,1,Software,2,Schedule,3,Type,4,Capacity,5
0237,Software,1,Type,2,Schedule,3,Floor,4,Accessibility,5
0238,Requestable,1,Software,2,Accessibility,3,Type,4,Access,5
0239,Equipment,1,Capacity,2,Floor,3,Requestable,4,Software,5
0240,Software,1,Building,2,Capacity,3,Access,4,Floor,5
0241,Building,1,Requestable,2,Accessibility,3,Equipment,4,Floor,5
0242,Requestable,1,Building,2,Schedule,3,Software,4,Access,5
0243,Equipment,1,Floor,2,Software,3,Access,4,Requestable,5
0244,Schedule,1,Floor,2,Accessibility,3,Software,4,Type,5
0245,Building,1,Software,2,Type,3,Capacity,4,Floor,5
0246,Software,1,Access,2,Accessibility,3,Equipment,4,Floor,5
0247,Capacity,1,Accessibility,2,Schedule,3,Access,4,Software,5
0248,Equipment,1,Type,2,Accessibility,3,Building,4,Capacity,5
0249,Type,1,Access,2,Software,3,Equipment,4,Capacity,5
0250,Capacity,1,Software,2,Requestable,3,Building,4,Schedule,5
0251,Access,1,Capacity,2,Requestable,3,Schedule,4,Type,5
0252,Access,1,Building,2,Schedule,3,Requestable,4,Accessibility,5
0253,Software,1,Equipment,2,Schedule,3,Accessibility,4,Requestable,5
0254,Accessibility,1,Floor,2,Software,3,Access,4,Equipment,5
0255,Floor,1,Accessibility,2,Type,3,Software,4,Building,5
0256,Capacity,1,Type,2,Floor,3,Software,4,Building,5
0257,Floor,1,Building,2,Type,3,Equipment,4,Requestable,5
0258,Equipment,1,Schedule,2,Requestable,3,Type,4,Software,5
0259,Access,1,Floor,2,Schedule,3,Equipment,4,Type,5
0260,Accessibility,1,Capacity,2,Type,3,Equipment,4,Floor,5
0261,Schedule,1,Access,2,Building,3,Requestable,4,Floor,5
0262,Equipment,1,Accessibility,2,Building,3,Capacity,4,Schedule,5
0263,Capacity,1,Building,2,Type,3,Schedule,4,Accessibility,5
0264,Software,1,Requestable,2,Type,3,Access,4,Accessibility,5
0265,Building,1,Capacity,2,Type,3,Schedule,4,Requestable,5
0266,Access,1,Capacity,2,Software,3,Type,4,Floor,5
0267,Equipment,1,Software,2,Building,3,Schedule,4,Accessibility,5
0268,Requestable,1,Capacity,2,Equipment,3,Software,4,Accessibility,5
0269,Equipment,1,Software,2,Building,3,Type,4,Floor,5
0270,Type,1,Capacity,2,Access,3,Requestable,4,Floor,5
0271,Floor,1,Accessibility,2,Schedule,3,Requestable,4,Access,5
0272,Equipment,1,Type,2,Requestable,3,Software,4,Capacity,5
0273,Floor,1,Accessibility,2,Building,3,Equipment,4,Type,5
0274,Access,1,Software,2,Floor,3,Building,4,Schedule,5
0275,Software,1,Capacity,2,Equipment,3,Access,4,Schedule,5
0276,Floor,1,Access,2,Requestable,3,Software,4,Accessibility,5
0277,Requestable,1,Software,2,Floor,3,Capacity,4,Equipment,5
0278,Accessibility,1,Software,2,Requestable,3,Schedule,4,Capacity,5
0279,Software,1,Access,2,Type,3,Requestable,4,Building,5
0280,Capacity,1,Type,2,Software,3,Accessibility,4,Building,5
0281,Requestable,1,Accessibility,2,Type,3,Building,4,Floor,5
0282,Schedule,1,Requestable,2,Accessibility,3,Capacity,4,Software,5
0283,Accessibility,1,Floor,2,Building,3,Equipment,4,Requestable,5
0284,Requestable,1,Software,2,Capacity,3,Floor,4,Accessibility,5
0285,Schedule,1,Requestable,2,Building,3,Accessibility,4,Access,5
0286,Software,1,Type,2,Building,3,Access,4,Accessibility,5
0287,Floor,1,Schedule,2,Requestable,3,Software,4,Type,5
0288,Type,1,Equipment,2,Floor,3,Accessibility,4,Access,5
0289,Access,1,Building,2,Equipment,3,Floor,4,Schedule,5
0290,Access,1,Software,2,Building,3,Requestable,4,Floor,5
0291,Equipment,1,Floor,2,Accessibility,3,Software,4,Type,5
0292,Software,1,Floor,2,Schedule,3,Requestable,4,Equipment,5
0293,Access,1,Building,2,Type,3,Capacity,4,Accessibility,5
0294,Capacity,1,Schedule,2,Software,3,Access,4,Requestable,5
0295,Type,1,Capacity,2,Requestable,3,Access,4,Equipment,5
0296,Accessibility,1,Type,2,Capacity,3,Floor,4,Access,5
0297,Type,1,Equipment,2,Access,3,Requestable,4,Schedule,5
0298,Accessibility,1,Type,2,Capacity,3,Software,4,Access,5
0299,Access,1,Floor,2,Capacity,3,Requestable,4,Building,5
0300,Schedule,1,Building,2,Type,3,Floor,4,Capacity,5
0301,Capacity,1,Equipment,2,Schedule,3,Building,4,Software,5
0302,Equipment,1,Software,2,Accessibility,3,Type,4,Requestable,5
0303,Software,1,Floor,2,Building,3,Access,4,Requestable,5
0304,Software,1,Capacity,2,Floor,3,Equipment,4,Accessibility,5
0305,Software,1,Floor,2,Access,3,Building,4,Accessibility,5
0306,Building,1,Equipment,2,Software,3,Type,4,Schedule,5
0307,Floor,1,Equipment,2,Capacity,3,Accessibility,4,Schedule,5
0308,Requestable,1,Floor,2,Equipment,3,Type,4,Capacity,5
0309,Software,1,Schedule,2,Capacity,3,Access,4,Building,5
0310,Accessibility,1,Building,2,Capacity,3,Schedule,4,Equipment,5
0311,Schedule,1,Equipment,2,Capacity,3,Floor,4,Access,5
0312,Software,1,Capacity,2,Requestable,3,Schedule,4,Access,5
0313,Floor,1,Capacity,2,Building,3,Schedule,4,Access,5
0314,Accessibility,1,Capacity,2,Building,3,Schedule,4,Type,5
0315,Access,1,Accessibility,2,Floor,3,Schedule,4,Requestable,5
0316,Equipment,1,Building,2,Access,3,Floor,4,Capacity,5
0317,Building,1,Type,2,Access,3,Accessibility,4,Requestable,5
0318,Software,1,Type,2,Accessibility,3,Requestable,4,Floor,5
0319,Capacity,1,Accessibility,2,Software,3,Type,4,Floor,5
0320,Software,1,Accessibility,2,Schedule,3,Type,4,Capacity,5
0321,Equipment,1,Schedule,2,Building,3,Access,4,Requestable,5
0322,Software,1,Equipment,2,Type,3,Accessibility,4,Access,5
0323,Type,1,Requestable,2,Access,3,Equipment,4,Floor,5
0324,Equipment,1,Capacity,2,Access,3,Requestable,4,Accessibility,5
0325,Equipment,1,Software,2,Building,3,Requestable,4,Accessibility,5
0326,Schedule,1,Software,2,Access,3,Building,4,Capacity,5
0327,Software,1,Building,2,Floor,3,Accessibility,4,Type,5
0328,Type,1,Floor,2,Schedule,3,Requestable,4,Accessibility,5
0329,Floor,1,Access,2,Type,3,Schedule,4,Requestable,5
0330,Accessibility,1,Capacity,2,Building,3,Equipment,4,Schedule,5
0331,Access,1,Type,2,Equipment,3,Requestable,4,Building,5
0332,Software,1,Equipment,2,Type,3,Building,4,Requestable,5
0333,Building,1,Accessibility,2,Requestable,3,Access,4,Software,5
0334,Type,1,Floor,2,Building,3,Schedule,4,Accessibility,5
0335,Software,1,Requestable,2,Equipment,3,Floor,4,Accessibility,5
0336,Capacity,1,Requestable,2,Software,3,Building,4,Schedule,5
0337,Floor,1,Building,2,Type,3,Schedule,4,Software,5
0338,Schedule,1,Requestable,2,Equipment,3,Software,4,Capacity,5
0339,Building,1,Equipment,2,Accessibility,3,Type,4,Capacity,5
0340,Floor,1,Requestable,2,Type,3,Schedule,4,Capacity,5
0341,Schedule,1,Requestable,2,Equipment,3,Building,4,Floor,5
0342,Access,1,Type,2,Software,3,Equipment,4,Schedule,5
0343,Schedule,1,Requestable,2,Software,3,Floor,4,Building,5
0344,Schedule,1,Software,2,Requestable,3,Accessibility,4,Type,5
0345,Schedule,1,Floor,2,Capacity,3,Software,4,Type,5
0346,Building,1,Floor,2,Equipment,3,Accessibility,4,Schedule,5
0347,Schedule,1,Access,2,Floor,3,Building,4,Capacity,5
0348,Capacity,1,Access,2,Type,3,Software,4,Accessibility,5
0349,Equipment,1,Software,2,Access,3,Schedule,4,Requestable,5
0350,Equipment,1,Software,2,Requestable,3,Accessibility,4,Schedule,5
0351,Accessibility,1,Schedule,2,Floor,3,Software,4,Type,5
0352,Type,1,Software,2,Requestable,3,Access,4,Accessibility,5
0353,Accessibility,1,Equipment,2,Building,3,Type,4,Requestable,5
0354,Access,1,Schedule,2,Requestable,3,Building,4,Floor,5
0355,Accessibility,1,Capacity,2,Requestable,3,Floor,4,Type,5
0356,Capacity,1,Accessibility,2,Floor,3,Building,4,Equipment,5
0357,Access,1,Schedule,2,Requestable,3,Floor,4,Accessibility,5
0358,Floor,1,Building,2,Software,3,Requestable,4,Type,5
0359,Accessibility,1,Building,2,Access,3,Floor,4,Equipment,5
0360,Requestable,1,Floor,2,Access,3,Building,4,Capacity,5
0361,Floor,1,Building,2,Accessibility,3,Requestable,4,Access,5
0362,Access,1,Software,2,Accessibility,3,Equipment,4,Floor,5
0363,Accessibility,1,Software,2,Floor,3,Capacity,4,Schedule,5
0364,Access,1,Software,2,Equipment,3,Accessibility,4,Capacity,5
0365,Access,1,Building,2,Requestable,3,Software,4,Type,5
0366,Type,1,Requestable,2,Access,3,Schedule,4,Accessibility,5
0367,Equipment,1,Building,2,Access,3,Type,4,Floor,5
0368,Building,1,Type,2,Software,3,Accessibility,4,Requestable,5
0369,Building,1,Access,2,Software,3,Schedule,4,Type,5
0370,Floor,1,Building,2,Capacity,3,Schedule,4,Software,5
0371,Access,1,Equipment,2,Capacity,3,Requestable,4,Schedule,5
0372,Equipment,1,Floor,2,Software,3,Requestable,4,Access,5
0373,Requestable,1,Schedule,2,Capacity,3,Accessibility,4,Access,5
0374,Schedule,1,Software,2,Building,3,Requestable,4,Capacity,5
0375,Type,1,Building,2,Equipment,3,Software,4,Accessibility,5
0376,Equipment,1,Software,2,Building,3,Accessibility,4,Access,5
0377,Equipment,1,Schedule,2,Software,3,Access,4,Type,5
0378,Requestable,1,Capacity,2,Building,3,Software,4,Schedule,5
0379,Schedule,1,Capacity,2,Access,3,Floor,4,Requestable,5
0380,Schedule,1,Type,2,Access,3,Accessibility,4,Requestable,5
0381,Capacity,1,Software,2,Building,3,Type,4,Access,5
0382,Type,1,Building,2,Floor,3,Accessibility,4,Schedule,5
0383,Building,1,Capacity,2,Accessibility,3,Requestable,4,Floor,5
0384,Access,1,Requestable,2,Software,3,Building,4,Type,5
0385,Accessibility,1,Software,2,Equipment,3,Schedule,4,Access,5
0386,Requestable,1,Floor,2,Accessibility,3,Access,4,Software,5
0387,Floor,1,Capacity,2,Access,3,Type,4,Equipment,5
0388,Equipment,1,Accessibility,2,Software,3,Requestable,4,Building,5
0389,Capacity,1,Building,2,Requestable,3,Equipment,4,Software,5
0390,Equipment,1,Schedule,2,Software,3,Accessibility,4,Type,5
0391,Floor,1,Software,2,Accessibility,3,Building,4,Equipment,5
0392,Building,1,Software,2,Capacity,3,Equipment,4,Floor,5
0393,Requestable,1,Accessibility,2,Capacity,3,Software,4,Building,5
0394,Capacity,1,Type,2,Floor,3,Accessibility,4,Requestable,5
0395,Schedule,1,Accessibility,2,Capacity,3,Requestable,4,Access,5
0396,Requestable,1,Type,2,Access,3,Software,4,Capacity,5
0397,Access,1,Type,2,Schedule,3,Building,4,Accessibility,5
0398,Building,1,Floor,2,Equipment,3,Accessibility,4,Schedule,5
0399,Capacity,1,Schedule,2,Accessibility,3,Building,4,Software,5
0400,Floor,1,Software,2,Accessibility,3,Requestable,4,Capacity,5
0401,Type,1,Access,2,Software,3,Requestable,4,Building,5
0402,Floor,1,Access,2,Capacity,3,Building,4,Software,5
0403,Software,1,Floor,2,Accessibility,3,Type,4,Equipment,5
0404,Floor,1,Schedule,2,Requestable,3,Access,4,Building,5
0405,Capacity,1,Software,2,Type,3,Floor,4,Building,5
0406,Software,1,Capacity,2,Schedule,3,Equipment,4,Access,5
0407,Software,1,Equipment,2,Capacity,3,Floor,4,Access,5
